"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2014-15","2015",201402,"Spring",60420,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",244,6.777777778,61,"2015","600 level course","Law"
"2019-20","2020",201902,"Fall",50637,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,15,"2019","600 level course","Law"
"2015-16","2016",201502,"Fall",11694,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",6,0.222222222,3,"2015","400 level course","Conflict & Dispute Resolution"
"2015-16","2016",201503,"Spring",60818,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,2,"2016","700 level course","Law"
"2016-17","2017",201601,"Winter",60412,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",10,0.277777778,4,"2017","600 level course","Law"
"2016-17","2017",201601,"Winter",23556,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",108,2.4,27,"2017","200 level course","Law"
"2017-18","2018",201703,"Spring",60657,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,30,"2018","700 level course","Law"
"2018-19","2019",201801,"Fall",50528,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",5,0.138888889,2,"2018","700 level course","Law"
"2016-17","2017",201603,"Spring",60541,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",204,5.666666667,50,"2017","600 level course","Law"
"2013-14","2014",201303,"Spring",60297,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",68,1.888888889,10,"2014","600 level course","Law"
"2014-15","2015",201401,"Winter",26746,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",152,3.466666667,39,"2015","100 level course","Law"
"2018-19","2019",201801,"Winter",27218,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",28,0.622222222,8,"2019","400 level course","Law"
"2013-14","2014",201302,"Spring",60294,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",68,1.888888889,10,"2014","600 level course","Law"
"2019-20","2020",201902,"Fall",50614,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",308,8.222222222,77,"2019","600 level course","Law"
"2014-15","2015",201402,"Winter",25971,"L","I","Regular","Undergraduate","Graduate","0","0","0","600/700","Lower Division",4,0.088888889,1,"2015","600 level course","Law"
"2013-14","2014",201302,"Spring",60293,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,14,"2014","600 level course","Law"
"2016-17","2017",201603,"Winter",60464,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",105,2.944444444,39,"2017","600 level course","Law"
"2017-18","2018",201702,"Spring",60633,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,6,"2018","700 level course","Law"
"2015-16","2016",201502,"Fall",50712,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",43,1.194444444,15,"2015","700 level course","Law"
"2016-17","2017",201603,"Spring",60535,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,17,"2017","600 level course","Law"
"2015-16","2016",201501,"Winter",60786,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",117,3.25,36,"2016","600 level course","Law"
"2018-19","2020",201804,"Summer",70253,"E","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,5,"2019","700 level course","Law"
"2015-16","2016",201501,"Spring",37086,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",72,1.6,14,"2016","300 level course","Law"
"2018-19","2019",201803,"Winter",22457,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",8,0.222222222,2,"2019","500 level course","Law"
"2016-17","2017",201602,"Winter",26504,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",88,2.044444444,23,"2017","300 level course","Law"
"2019-20","2020",201901,"Fall",50648,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2019","600 level course","Law"
"2019-20","2020",201902,"Fall",17338,"L","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2019","100 level course","Law"
"2018-19","2019",201802,"Spring",60564,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,17,"2019","600 level course","Law"
"2018-19","2019",201803,"Fall",50448,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",63,1.75,21,"2018","600 level course","Law"
"2016-17","2017",201602,"Spring",60540,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,19,"2017","600 level course","Law"
"2017-18","2018",201702,"Spring",31660,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",28,0.622222222,12,"2018","400 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Winter",60635,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",63,1.75,21,"2019","600 level course","Law"
"2015-16","2017",201504,"Summer",70385,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",26,0.722222222,5,"2016","700 level course","Law"
"2016-17","2017",201602,"Spring",60404,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,9,"2017","600 level course","Law"
"2016-17","2018",201604,"Summer",70417,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",42,1.166666667,12,"2017","600 level course","Law"
"2017-18","2018",201701,"Spring",60458,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",45,1.25,15,"2018","600 level course","Law"
"2015-16","2016",201502,"Fall",50591,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,16,"2015","600 level course","Law"
"2015-16","2016",201501,"Winter",21776,"L","I","Regular","Graduate","Graduate","1","1","1","500","Law",8,0.222222222,1,"2016","500 level course","Conflict & Dispute Resolution"
"2017-18","2019",201704,"Summer",40669,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2018","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201403,"Spring",36752,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",44,1.222222222,15,"2015","600 level course","Conflict & Dispute Resolution"
"2013-14","2014",201302,"Spring",60280,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,4,"2014","700 level course","Law"
"2018-19","2019",201801,"Winter",60611,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,9,"2019","700 level course","Law"
"2015-16","2016",201503,"Fall",17264,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",48,1.066666667,12,"2015","100 level course","Law"
"2014-15","2015",201402,"Winter",60413,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2015","600 level course","Law"
"2019-20","2020",201901,"Fall",17386,"N","S","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,2,"2019","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Fall",50411,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,1,"2018","600 level course","Law"
"2014-15","2015",201403,"Winter",60497,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,3,"2015","600 level course","Law"
"2014-15","2015",201401,"Spring",60498,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",1,0.0277778,1,"2015","700 level course","Law"
"2015-16","2016",201501,"Spring",31693,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",7,0.194444444,3,"2016","600 level course","Conflict & Dispute Resolution"
"2019-20","2020",201902,"Winter",60331,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",32,0.888888889,14,"2020","600 level course","Law"
"2015-16","2016",201501,"Fall",16567,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,1,"2015","600 level course","Conflict & Dispute Resolution"
"2019-20","2020",201901,"Winter",60396,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",93,2.583333333,31,"2020","600 level course","Law"
"2019-20","2020",201901,"Winter",23494,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",13.5,0.361111111,5,"2020","600 level course","Law"
"2016-17","2017",201601,"Winter",60382,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,11,"2017","600 level course","Law"
"2017-18","2018",201703,"Spring",31654,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",48,1.066666667,12,"2018","400 level course","Conflict & Dispute Resolution"
"2018-19","2019",201801,"Winter",24129,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2019","600 level course","Law"
"2016-17","2017",201603,"Winter",27135,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2017","500 level course","Conflict & Dispute Resolution"
"2013-14","2014",201302,"Spring",34268,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",100,2.833333333,25,"2014","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Winter",22461,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",8,0.222222222,2,"2019","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201603,"Spring",60537,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",48,1.333333333,16,"2017","600 level course","Law"
"2015-16","2016",201503,"Fall",11691,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",44,0.977777778,11,"2015","400 level course","Conflict & Dispute Resolution"
"2017-18","2018",201702,"Spring",60586,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",66,1.833333333,22,"2018","600 level course","Law"
"2019-20","2020",201902,"Fall",50690,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",37,1.027777778,4,"2019","700 level course","Law"
"2016-17","2017",201602,"Winter",23554,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",100,2.222222222,25,"2017","100 level course","Conflict & Dispute Resolution"
"2014-15","2015",201402,"Winter",60391,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",32,0.888888889,16,"2015","600 level course","Law"
"2015-16","2016",201502,"Winter",60810,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",20,0.555555556,7,"2016","700 level course","Law"
"2015-16","2016",201502,"Winter",60786,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.472222222,19,"2016","600 level course","Law"
"2019-20","2020",201902,"Fall",50700,"U","V","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,15,"2019","600 level course","Law"
"2014-15","2015",201403,"Fall",50416,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",177,4.833333333,62,"2014","600 level course","Law"
"2018-19","2019",201801,"Spring",60605,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",22,0.611111111,5,"2019","700 level course","Law"
"2015-16","2016",201502,"Fall",16569,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Masters",12,0.333333333,6,"2015","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201402,"Fall",50405,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",123,3.388888889,39,"2014","600 level course","Law"
"2017-18","2018",201701,"Spring",33239,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,3,"2018","300 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Spring",60676,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",48,1.333333333,16,"2019","700 level course","Law"
"2014-15","2015",201403,"Winter",60304,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",1,0.0222222,1,"2015","600 level course","Law"
"2014-15","2015",201402,"Winter",60472,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,16,"2015","700 level course","Law"
"2018-19","2019",201801,"Winter",22466,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2019","600 level course","Conflict & Dispute Resolution"
"2013-14","2015",201304,"Summer",46242,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",1,0.0277778,1,"2014","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201702,"Fall",50614,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2017","600 level course","Law"
"2016-17","2017",201601,"Spring",31732,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,3,"2017","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Spring",31693,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",36,0.972222222,9,"2016","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201702,"Winter",60499,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",43,1.222222222,40,"2018","700 level course","Law"
"2019-20","2020",201901,"Winter",21928,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.125,1,"2020","600 level course","Conflict & Dispute Resolution"
"2015-16","2017",201504,"Summer",70381,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,14,"2016","600 level course","Law"
"2018-19","2019",201803,"Fall",16776,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4.5,0.138888889,1,"2018","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201503,"Winter",60811,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",9,0.25,9,"2016","700 level course","Law"
"2014-15","2015",201403,"Fall",50389,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",126,3.5,42,"2014","600 level course","Law"
"2015-16","2016",201502,"Fall",17359,"L","S","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",48,1.066666667,12,"2015","400 level course","Conflict & Dispute Resolution"
"2014-15","2015",201403,"Fall",50400,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",108,3,35,"2014","600 level course","Law"
"2014-15","2015",201402,"Spring",60341,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",220,6.25,61,"2015","600 level course","Law"
"2015-16","2016",201502,"Fall",50674,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",129,3.5,40,"2015","600 level course","Law"
"2018-19","2019",201802,"Spring",60674,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",57,1.583333333,17,"2019","600 level course","Law"
"2016-17","2017",201603,"Winter",60532,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",32,0.888888889,16,"2017","600 level course","Law"
"2013-14","2014",201303,"Spring",60242,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",93,2.583333333,31,"2014","600 level course","Law"
"2018-19","2019",201802,"Spring",31682,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,8,"2019","100 level course","Law"
"2015-16","2016",201502,"Winter",60627,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",10,0.277777778,12,"2016","600 level course","Law"
"2018-19","2019",201803,"Fall",16650,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",84,1.777777778,20,"2018","100 level course","Law"
