"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2014-15","2015",201403,"Winter",23976,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2015","100 level course","Music"
"2016-17","2017",201602,"Spring",31816,"I","I","Dance Professional","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,3,"2017","600 level course","Dance"
"2016-17","2017",201601,"Spring",33902,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2017","100 level course","Music"
"2015-16","2016",201503,"Winter",24007,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Music"
"2018-19","2019",201803,"Fall",14175,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,3,"2018","300 level course","Music"
"2015-16","2016",201502,"Winter",24357,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2016","700 level course","Music"
"2016-17","2017",201601,"Spring",33721,"E","I","Music Education","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2017","600 level course","Music"
"2019-20","2020",201901,"Winter",24588,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2020","600 level course","Music"
"2016-17","2017",201601,"Fall",11745,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Dance"
"2017-18","2018",201702,"Fall",14087,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,2,"2017","100 level course","Music"
"2018-19","2019",201802,"Winter",25222,"L","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,4,"2019","600 level course","Music"
"2017-18","2018",201702,"Fall",14357,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2017","600 level course","Music"
"2014-15","2015",201403,"Spring",31728,"A","I","Dance Professional","Regular","Graduate","Graduate","1","1","1","500","Masters",2,0.0555556,1,"2015","500 level course","Dance"
"2013-14","2014",201303,"Winter",25298,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2014","200 level course","Music"
"2019-20","2020",201901,"Fall",14579,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",60,1.583333333,13,"2019","300 level course","Music"
"2016-17","2017",201602,"Fall",14558,"L","I","Music","Regular","Graduate","Graduate","0","0","0","500","Masters",4,0.111111111,1,"2016","500 level course","Music"
"2014-15","2016",201404,"Summer",41685,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",100,2.222222222,25,"2015","300 level course","Music"
"2015-16","2016",201501,"Spring",34127,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2016","600 level course","Music"
"2014-15","2015",201402,"Fall",14117,"A","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,3,"2014","300 level course","Music"
"2013-14","2014",201303,"Spring",34388,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"2014","200 level course","Dance"
"2014-15","2015",201403,"Winter",21726,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",30,0.666666667,16,"2015","300 level course","Dance"
"2015-16","2016",201503,"Spring",34464,"S","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",12,0.444444444,4,"2016","600 level course","Music"
"2015-16","2016",201502,"Spring",34471,"N","I","Music","Regular","Graduate","Graduate","1","1","1","500","Masters",16,0.444444444,8,"2016","500 level course","Music"
"2015-16","2016",201502,"Winter",24456,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",5,0.111111111,5,"2016","100 level course","Music"
"2018-19","2019",201802,"Spring",34104,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",140,3.111111111,35,"2019","100 level course","Music"
"2013-14","2014",201303,"Spring",36433,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2014","200 level course","Music"
"2019-20","2020",201902,"Winter",24069,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,2,"2020","200 level course","Music"
"2016-17","2017",201602,"Winter",24051,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,2,"2017","100 level course","Music"
"2015-16","2016",201503,"Fall",14141,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"2015","100 level course","Music"
"2014-15","2015",201401,"Spring",34026,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2015","200 level course","Music"
"2015-16","2017",201504,"Summer",41625,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2016","300 level course","Music"
"2013-14","2014",201303,"Winter",23009,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",176,3.911111111,44,"2014","200 level course","Dance"
"2017-18","2018",201702,"Winter",25012,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",10,0.222222222,10,"2018","300 level course","Music"
"2019-20","2020",201902,"Winter",24085,"I","I","Music Performance","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",2,0.0555556,1,"2020","300 level course","Music"
"2013-14","2014",201303,"Spring",38476,"S","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","Music"
"2016-17","2017",201602,"Winter",21910,"L","I","Dance Professional","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,2,"2017","200 level course","Dance"
"2017-18","2018",201703,"Fall",14550,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",32,0.711111111,8,"2017","400 level course","Music"
"2015-16","2016",201502,"Winter",24337,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2016","700 level course","Music"
"2016-17","2017",201601,"Fall",14417,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",36,0.8,18,"2016","100 level course","Music"
"2016-17","2017",201603,"Fall",14654,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2016","600 level course","Music"
"2019-20","2020",201901,"Winter",23976,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,6,"2020","100 level course","Music"
"2015-16","2016",201503,"Spring",34356,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,8,"2016","200 level course","Music"
"2014-15","2015",201403,"Winter",24463,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",104,2.311111111,51,"2015","300 level course","Music"
"2013-14","2014",201303,"Spring",37035,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",24,0.666666667,11,"2014","600 level course","Music"
"2015-16","2016",201501,"Fall",14060,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",24,0.533333333,6,"2015","100 level course","Music"
"2016-17","2017",201602,"Fall",14457,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"2016","200 level course","Music"
"2016-17","2017",201603,"Spring",31777,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,7,"2017","400 level course","Dance"
"2016-17","2017",201602,"Spring",34285,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",28,0.622222222,14,"2017","300 level course","Music"
"2019-20","2020",201902,"Winter",23872,"L","I","Music Education","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,4,"2020","300 level course","Music"
"2014-15","2015",201401,"Winter",24542,"L","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,1,"2015","600 level course","Music"
"2014-15","2015",201403,"Spring",34426,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",40,0.888888889,21,"2015","300 level course","Music"
"2017-18","2018",201702,"Spring",34230,"I","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2018","400 level course","Music"
"2019-20","2020",201902,"Winter",23959,"A","I","Music Jazz Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",9,0.25,8,"2020","600 level course","Music"
"2018-19","2019",201801,"Spring",31741,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",1,0.0222222,1,"2019","200 level course","Dance"
"2014-15","2015",201403,"Fall",11935,"A","I","Dance Activity","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",1,0.0277778,1,"2014","300 level course","Dance"
"2017-18","2018",201702,"Fall",14020,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,4,"2017","100 level course","Music"
"2018-19","2019",201803,"Fall",14450,"U","V","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",448,10.22222222,110,"2018","100 level course","Music"
"2018-19","2019",201801,"Winter",27739,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",6,0.133333333,4,"2019","400 level course","Dance"
"2017-18","2018",201702,"Fall",14510,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",52,1.155555556,26,"2017","300 level course","Music"
"2019-20","2020",201902,"Winter",26345,"L","I","Music","Regular","Graduate","Graduate","1","1","1","500","Doctoral",3,0.111111111,1,"2020","500 level course","Music"
"2019-20","2020",201902,"Fall",14058,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,2,"2019","100 level course","Music"
"2014-15","2015",201402,"Fall",14706,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",42,0.933333333,14,"2014","400 level course","Music"
"2016-17","2017",201602,"Winter",24469,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2017","100 level course","Music"
"2014-15","2015",201403,"Winter",21731,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",3,0.066666667,1,"2015","400 level course","Dance"
"2015-16","2016",201502,"Winter",24408,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",8,0.296296296,2,"2016","700 level course","Music"
"2016-17","2017",201601,"Fall",14016,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2016","100 level course","Music"
"2014-15","2015",201401,"Spring",31775,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2015","300 level course","Dance"
"2015-16","2016",201502,"Spring",34362,"L","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",6,0.222222222,2,"2016","600 level course","Music"
"2017-18","2018",201701,"Spring",33797,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2018","100 level course","Music"
"2013-14","2014",201303,"Winter",25243,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",10,0.222222222,4,"2014","100 level course","Music"
"2017-18","2018",201701,"Fall",13981,"A","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,14,"2017","300 level course","Music"
"2014-15","2015",201402,"Fall",14160,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2014","100 level course","Music"
"2018-19","2020",201804,"Summer",41808,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",10,0.222222222,5,"2019","300 level course","Music"
"2019-20","2020",201901,"Fall",14052,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,2,"2019","100 level course","Music"
