"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2014-15","2015",201401,"Spring",34403,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,5,"2015","300 level course","Music"
"2015-16","2016",201502,"Winter",24064,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,2,"2016","100 level course","Music"
"2015-16","2016",201501,"Spring",31784,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2016","300 level course","Dance"
"2013-14","2014",201303,"Winter",25687,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2014","300 level course","Music"
"2014-15","2015",201403,"Spring",34058,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,3,"2015","200 level course","Music"
"2014-15","2015",201401,"Fall",11859,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,2,"2014","400 level course","Dance"
"2013-14","2014",201303,"Winter",28440,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2014","600 level course","Dance"
"2019-20","2020",201902,"Winter",24607,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",44,1.138888889,23,"2020","600 level course","Music"
"2018-19","2019",201801,"Spring",33704,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",10,0.222222222,3,"2019","100 level course","Music"
"2014-15","2015",201402,"Fall",11913,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"2014","100 level course","Dance"
"2013-14","2014",201302,"Spring",36559,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",14,0.311111111,4,"2014","200 level course","Music"
"2016-17","2017",201601,"Fall",14245,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2016","300 level course","Music"
"2016-17","2017",201602,"Winter",24535,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,1,"2017","300 level course","Music"
"2017-18","2018",201702,"Spring",33741,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2018","100 level course","Music"
"2017-18","2018",201701,"Winter",25100,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2018","600 level course","Music"
"2013-14","2014",201303,"Spring",36947,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",2,0.0444444,2,"2014","300 level course","Music"
"2019-20","2020",201901,"Fall",14021,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"2019","300 level course","Music"
"2018-19","2019",201801,"Spring",33737,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","100 level course","Music"
"2015-16","2016",201502,"Spring",37133,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2016","300 level course","Music"
"2013-14","2015",201304,"Summer",47237,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,2,"2014","100 level course","Music"
"2018-19","2019",201801,"Spring",36839,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",15,0.333333333,5,"2019","400 level course","Music"
"2015-16","2016",201501,"Fall",14635,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2015","500 level course","Music"
"2016-17","2017",201603,"Spring",31836,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",3,0.066666667,3,"2017","300 level course","Music"
"2013-14","2014",201303,"Winter",25383,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2014","300 level course","Music"
"2017-18","2018",201702,"Spring",34246,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",30,0.666666667,10,"2018","400 level course","Music"
"2014-15","2015",201401,"Spring",31782,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",9,0.2,10,"2015","300 level course","Dance"
"2014-15","2015",201401,"Fall",11893,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2014","600 level course","Dance"
"2014-15","2015",201401,"Spring",36792,"S","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",9,0.2,3,"2015","400 level course","Music"
"2013-14","2014",201302,"Winter",27612,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2014","200 level course","Music"
"2015-16","2016",201502,"Fall",14455,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2015","700 level course","Music"
"2013-14","2014",201303,"Spring",36936,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",512,11.11111111,129,"2014","300 level course","Music"
"2017-18","2018",201701,"Winter",24961,"L","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2018","200 level course","Music"
"2017-18","2018",201703,"Fall",14122,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2017","100 level course","Music"
"2017-18","2018",201702,"Spring",34269,"S","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","400 level course","Music"
"2017-18","2018",201702,"Winter",22439,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,2,"2018","100 level course","Dance"
"2013-14","2014",201302,"Winter",25684,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",22,0.488888889,11,"2014","300 level course","Music"
"2015-16","2016",201502,"Winter",24477,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",9,0.2,9,"2016","300 level course","Music"
"2013-14","2014",201302,"Winter",23091,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",13,0.288888889,14,"2014","100 level course","Dance"
"2018-19","2019",201801,"Winter",24623,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",22,0.488888889,10,"2019","100 level course","Music"
"2017-18","2018",201701,"Winter",24970,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,2,"2018","100 level course","Music"
"2018-19","2019",201802,"Fall",14103,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,2,"2018","200 level course","Music"
"2015-16","2016",201502,"Fall",11831,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,4,"2015","300 level course","Dance"
"2015-16","2016",201503,"Spring",34425,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","400 level course","Music"
"2019-20","2020",201901,"Winter",23974,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,6,"2020","600 level course","Music"
"2013-14","2014",201303,"Winter",25785,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",5,0.185185185,2,"2014","600 level course","Music"
"2018-19","2019",201803,"Winter",25193,"L","I","Regular","Graduate","Graduate","1","1","1","500","Doctoral",24,0.888888889,6,"2019","500 level course","Music"
"2019-20","2020",201901,"Fall",14070,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2019","100 level course","Music"
"2018-19","2019",201803,"Spring",33698,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"2019","100 level course","Music"
"2015-16","2016",201502,"Winter",26040,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",416,9.422222222,104,"2016","300 level course","Music"
"2017-18","2018",201701,"Spring",34233,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,11,"2018","300 level course","Music"
"2013-14","2014",201303,"Winter",27647,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,1,"2014","400 level course","Music"
"2014-15","2015",201401,"Spring",31728,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",15,0.416666667,5,"2015","500 level course","Dance"
"2016-17","2018",201604,"Summer",41609,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",24,0.533333333,6,"2017","100 level course","Music"
"2014-15","2015",201401,"Winter",24386,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,4,"2015","100 level course","Music"
"2019-20","2020",201902,"Winter",27085,"L","I","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Masters",2,0.0555556,2,"2020","300 level course","Music"
"2015-16","2016",201503,"Fall",11823,"A","I","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",2,0.0444444,2,"2015","100 level course","Dance"
"2013-14","2014",201302,"Winter",25114,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",3,0.083333333,1,"2014","500 level course","Music"
"2016-17","2017",201603,"Fall",14248,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",7,0.155555556,2,"2016","400 level course","Music"
"2015-16","2016",201502,"Winter",23967,"N","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",1,0.0277778,1,"2016","400 level course","Music"
"2014-15","2015",201403,"Fall",11852,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,8,"2014","400 level course","Dance"
"2015-16","2016",201502,"Fall",11756,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2015","400 level course","Dance"
"2016-17","2017",201602,"Fall",14312,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2016","600 level course","Music"
"2018-19","2019",201801,"Spring",34183,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",1,0.037037,1,"2019","300 level course","Music"
"2013-14","2014",201302,"Winter",25724,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,5,"2014","400 level course","Music"
"2018-19","2019",201803,"Fall",14358,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,2,"2018","600 level course","Music"
"2017-18","2018",201701,"Spring",34211,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",82,1.822222222,37,"2018","300 level course","Music"
"2013-14","2014",201302,"Spring",37018,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",88,2.25,14,"2014","600 level course","Music"
"2016-17","2017",201601,"Spring",34315,"L","I","Regular","Graduate","Graduate","1","1","1","500","Doctoral",4,0.148148148,1,"2017","500 level course","Music"
"2014-15","2015",201402,"Spring",36731,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,4,"2015","200 level course","Dance"
"2013-14","2014",201302,"Spring",37009,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",516,11.46666667,130,"2014","200 level course","Music"
"2018-19","2019",201802,"Fall",14590,"S","I","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Doctoral",2,0.074074074,2,"2018","400 level course","Music"
"2014-15","2015",201401,"Spring",34031,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2015","200 level course","Music"
"2018-19","2019",201803,"Spring",34079,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2019","700 level course","Music"
"2016-17","2017",201601,"Fall",14653,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2016","600 level course","Music"
"2014-15","2015",201403,"Spring",33917,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",16,0.355555556,9,"2015","100 level course","Music"
"2013-14","2014",201302,"Winter",25763,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,2,"2014","600 level course","Music"
"2016-17","2017",201602,"Fall",14125,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,2,"2016","200 level course","Music"
"2013-14","2014",201302,"Winter",23099,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2014","200 level course","Dance"
"2013-14","2014",201302,"Spring",34391,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,1,"2014","200 level course","Dance"
"2017-18","2018",201701,"Spring",33727,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,2,"2018","100 level course","Music"
"2016-17","2017",201602,"Fall",13970,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2016","600 level course","Music"
"2016-17","2018",201604,"Summer",41612,"L","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2017","100 level course","Music"
"2018-19","2019",201803,"Fall",14227,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","400 level course","Music"
"2019-20","2020",201901,"Fall",14564,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",9,0.2,3,"2019","400 level course","Music"
"2017-18","2018",201703,"Winter",24929,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",42,0.933333333,21,"2018","200 level course","Music"
