"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_sub_abbr","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2015-16","2017",201504,"Summer",42319,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",2,0.0444444,2,"2016","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201501,"Fall",11209,"L","I","CDS","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2015","400 level course","Special Education & Clinical Sciences"
"2015-16","2016",201503,"Fall",11198,"L","I","CDS","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2015","400 level course","Special Education & Clinical Sciences"
"2019-20","2020",201902,"Winter",21089,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2020","200 level course","Special Education & Clinical Sciences"
"2018-19","2019",201801,"Fall",12124,"I","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2018","600 level course","Education Studies"
"2014-15","2015",201401,"Fall",15785,"U","V","SPED","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",108,2.4,35,"2014","400 level course","Special Education & Clinical Sciences"
"2017-18","2019",201704,"Summer",40755,"N","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",9,0.333333333,3,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201403,"Fall",12146,"E","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",13,0.361111111,5,"2014","600 level course","Education Studies"
"2018-19","2019",201801,"Fall",12130,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",264,5.955555556,75,"2018","300 level course","Education Studies"
"2015-16","2016",201501,"Spring",36541,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,12,"2016","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Spring",39038,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",6,0.133333333,2,"2014","400 level course","Substance Abuse Prevention Pgm"
"2018-19","2019",201802,"Fall",11750,"L","I","CPSY","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",6,0.133333333,2,"2018","200 level course","Counseling Psychology & Human Services"
"2017-18","2018",201701,"Spring",36437,"U","V","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",11,0.305555556,9,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201402,"Spring",32237,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",32,0.711111111,17,"2015","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Fall",11678,"E","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",56,2.074074074,17,"2015","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201602,"Fall",17174,"S","E","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2016","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Spring",34828,"S","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,2,"2014","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201502,"Winter",26427,"U","V","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Doctoral",27,1,7,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2014",201303,"Winter",27964,"S","B","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Doctoral",5,0.185185185,4,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201803,"Fall",12382,"S","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2018","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201502,"Fall",11980,"L","I","EDLD","Regular","Graduate","Graduate","0","0","0","500","Masters",27,0.75,9,"2015","500 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201502,"Fall",11179,"U","V","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",14,0.518518519,13,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201801,"Fall",15699,"E","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Masters",42,1.166666667,14,"2018","600 level course","Special Education & Clinical Sciences"
"2015-16","2016",201502,"Winter",21294,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",23,0.638888889,23,"2016","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Winter",25809,"L","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Masters",14,0.388888889,7,"2017","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Winter",26703,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",3,0.066666667,1,"2015","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Winter",23553,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2014","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201501,"Spring",35921,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"2016","200 level course","Education Studies"
"2018-19","2020",201804,"Summer",42258,"E","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",76,2.111111111,19,"2019","600 level course","Education Studies"
"2015-16","2016",201503,"Spring",36142,"S","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201803,"Fall",12327,"L","I","FHS","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",24,0.533333333,6,"2018","200 level course","Counseling Psychology & Human Services"
"2016-17","2017",201602,"Spring",37060,"U","V","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201503,"Spring",36985,"L","I","CDS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",236,5.266666667,64,"2016","400 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Fall",17493,"I","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,8,"2014","400 level course","Counseling Psychology & Human Services"
"2018-19","2019",201801,"Fall",17258,"L","I","EDUC","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",3,0.111111111,1,"2018","600 level course","Education Studies"
"2016-17","2017",201602,"Winter",22397,"E","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",7,0.155555556,2,"2017","400 level course","Counseling Psychology & Human Services"
"2015-16","2017",201504,"Summer",42035,"E","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,3,"2016","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201403,"Spring",37252,"N","I","SPED","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",6,0.133333333,2,"2015","400 level course","Special Education & Clinical Sciences"
"2013-14","2014",201302,"Winter",23297,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",3,0.066666667,1,"2014","300 level course","Education Studies"
"2014-15","2015",201402,"Fall",16540,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",6,0.133333333,2,"2014","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201403,"Winter",25604,"U","V","SPED","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","Special Education & Clinical Sciences"
"2013-14","2014",201302,"Spring",34835,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",11,0.244444444,11,"2014","400 level course","Counseling Psychology & Human Services"
"2019-20","2020",201902,"Winter",21920,"N","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",65,2.407407407,13,"2020","600 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Winter",26877,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",21,0.466666667,7,"2016","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Winter",27455,"L","V","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",16,0.592592593,4,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2017",201504,"Summer",40630,"I","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",16,0.592592593,4,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2017-18","2018",201701,"Winter",27371,"U","V","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",16,0.355555556,8,"2018","400 level course","Counseling Psychology & Human Services"
"2017-18","2018",201702,"Spring",31632,"L","I","CPSY","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",2,0.0444444,1,"2018","400 level course","Counseling Psychology & Human Services"
"2017-18","2018",201702,"Spring",31199,"N","I","CDS","Regular","Graduate","Graduate","1","1","1","500","Masters",3,0.083333333,1,"2018","500 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Spring",32256,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",198,4.355555556,51,"2015","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201402,"Fall",11771,"S","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",25,0.925925926,8,"2014","600 level course","Counseling Psychology & Human Services"
"2016-17","2018",201604,"Summer",42215,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,4,"2017","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201701,"Winter",26934,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",7,0.155555556,7,"2018","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Spring",34813,"L","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",116,2.577777778,28,"2014","100 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Spring",32217,"S","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,2,"2015","400 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Winter",26661,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",3,0.066666667,3,"2017","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201402,"Winter",22031,"L","I","EDUC","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",24,0.888888889,6,"2015","600 level course","Education Studies"
"2017-18","2018",201703,"Spring",32173,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",5,0.111111111,5,"2018","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Spring",32287,"L","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",15,0.333333333,5,"2016","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Spring",36519,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",13,0.288888889,13,"2015","400 level course","Substance Abuse Prevention Pgm"
"2016-17","2018",201604,"Summer",42205,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2017","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201302,"Winter",23568,"E","I","FHS","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",21,0.466666667,11,"2014","400 level course","Counseling Psychology & Human Services"
"2019-20","2020",201901,"Fall",12085,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",76,2.111111111,19,"2019","600 level course","Education Studies"
"2017-18","2018",201702,"Winter",27502,"L","I","CDS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",172,3.822222222,43,"2018","400 level course","Special Education & Clinical Sciences"
"2015-16","2016",201503,"Spring",35920,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",56,1.244444444,16,"2016","200 level course","Education Studies"
"2013-14","2014",201302,"Winter",22947,"E","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",41,1.555555556,11,"2014","600 level course","Counseling Psychology & Human Services"
"2019-20","2020",201901,"Fall",12037,"U","Z","EDLD","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",3,0.111111111,3,"2019","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2018",201604,"Summer",40781,"I","I","EDST","Regular","Graduate","Graduate","0","1","1","600/700","Masters",5,0.138888889,1,"2017","600 level course","Education Studies"
