"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2016-17","2018",201604,"Summer",40646,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",4,0.088888889,1,"2017","200 level course","Computer & Information Science"
"2013-14","2014",201303,"Spring",34162,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",84,1.955555556,24,"2014","300 level course","Computer & Information Science"
"2014-15","2015",201401,"Fall",12826,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",5,0.111111111,1,"2014","100 level course","Judaic Studies"
"2013-14","2014",201302,"Spring",33453,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2014","300 level course","Computer & Information Science"
"2014-15","2015",201401,"Winter",22612,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2015","100 level course","Judaic Studies"
"2017-18","2018",201702,"Spring",32520,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2018","300 level course","Classics"
"2017-18","2018",201702,"Winter",23236,"L","I","Greek","Regular","Graduate","Graduate","1","1","1","500","Masters",12,0.333333333,3,"2018","500 level course","Classics"
"2013-14","2014",201302,"Winter",22870,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,1,"2014","100 level course","Judaic Studies"
"2013-14","2014",201303,"Winter",23920,"L","I","Greek","Regular","Graduate","Graduate","1","1","1","500","Masters",8,0.222222222,2,"2014","500 level course","Classics"
"2017-18","2018",201702,"Spring",36426,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2018","400 level course","Asian Studies"
"2013-14","2014",201303,"Winter",27206,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",12,0.266666667,3,"2014","300 level course","Judaic Studies"
"2019-20","2020",201902,"Fall",17190,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",4,0.088888889,1,"2019","100 level course","Judaic Studies"
"2017-18","2018",201701,"Winter",27579,"S","I","Humanities","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",12,0.266666667,4,"2018","400 level course","Humanities Program"
"2014-15","2015",201402,"Spring",30812,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2015","300 level course","Asian Studies"
"2013-14","2014",201302,"Winter",21551,"I","I","Asian Studies","Regular","Graduate","Graduate","0","0","1","500","Doctoral",8,0.222222222,2,"2014","500 level course","Asian Studies"
"2016-17","2017",201603,"Fall",12702,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",8,0.222222222,2,"2016","300 level course","Classics"
"2017-18","2018",201701,"Spring",33087,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",16,0.355555556,4,"2018","300 level course","Judaic Studies"
"2019-20","2020",201902,"Winter",21084,"I","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,2,"2020","600 level course","Asian Studies"
"2017-18","2018",201701,"Spring",33088,"N","I","Judaic Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.088888889,1,"2018","400 level course","Judaic Studies"
"2013-14","2015",201304,"Summer",46209,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",20,0.444444444,5,"2014","200 level course","Computer & Information Science"
"2016-17","2017",201603,"Winter",25461,"I","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2017","400 level course","Russian, East European, & Eurasian Studies"
"2016-17","2017",201603,"Winter",26363,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2017","200 level course","Judaic Studies"
"2018-19","2020",201804,"Summer",40545,"U","V","Humanities","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","100 level course","Humanities Program"
"2017-18","2018",201703,"Fall",12733,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",12,0.266666667,3,"2017","100 level course","Classics"
"2014-15","2015",201401,"Winter",20846,"S","I","Asian Studies","Regular","Graduate","Graduate","0","1","1","600/700","Masters",3,0.083333333,1,"2015","600 level course","Asian Studies"
"2016-17","2017",201602,"Fall",12696,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2016","300 level course","Classics"
"2018-19","2019",201801,"Spring",32498,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2019","100 level course","Classics"
"2018-19","2019",201803,"Winter",22369,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Computer & Information Science"
"2016-17","2017",201601,"Winter",23022,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","Russian, East European, & Eurasian Studies"
"2016-17","2017",201602,"Spring",30865,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",16,0.355555556,4,"2017","400 level course","Asian Studies"
"2017-18","2018",201703,"Winter",23833,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"2018","100 level course","Judaic Studies"
"2016-17","2017",201602,"Spring",31609,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","Computer & Information Science"
"2015-16","2016",201503,"Fall",12708,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",15,0.333333333,3,"2015","100 level course","Classics"
"2016-17","2017",201603,"Winter",22775,"L","I","Hebrew","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Doctoral",4,0.185185185,1,"2017","300 level course","Judaic Studies"
"2017-18","2018",201702,"Spring",32523,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2018","100 level course","Judaic Studies"
"2013-14","2014",201302,"Spring",35200,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,5,"2014","300 level course","Classics"
"2013-14","2014",201302,"Spring",35811,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"2014","200 level course","Judaic Studies"
"2018-19","2019",201801,"Spring",31548,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",156,3.644444444,36,"2019","200 level course","Computer & Information Science"
"2015-16","2017",201504,"Summer",40605,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","200 level course","Computer & Information Science"
"2016-17","2017",201603,"Spring",32572,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2017","100 level course","Judaic Studies"
"2014-15","2015",201402,"Spring",30807,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",12,0.266666667,4,"2015","300 level course","Asian Studies"
"2014-15","2015",201401,"Winter",23272,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","300 level course","Judaic Studies"
"2018-19","2019",201802,"Winter",23334,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Classics"
"2014-15","2015",201401,"Winter",20844,"S","I","Asian Studies","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Doctoral",3,0.111111111,1,"2015","300 level course","Asian Studies"
"2017-18","2018",201703,"Spring",31560,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",120,2.666666667,30,"2018","200 level course","Computer & Information Science"
"2016-17","2017",201603,"Fall",10845,"S","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2016","600 level course","Asian Studies"
"2018-19","2019",201801,"Spring",30846,"I","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2019","400 level course","Judaic Studies"
"2013-14","2014",201302,"Spring",38865,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","Asian Studies"
"2016-17","2017",201602,"Spring",30865,"I","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",18,0.5,4,"2017","500 level course","Asian Studies"
"2017-18","2018",201701,"Winter",26909,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",12,0.266666667,3,"2018","200 level course","Judaic Studies"
"2018-19","2019",201801,"Spring",30846,"L","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2019","500 level course","Asian Studies"
"2015-16","2016",201503,"Winter",22719,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2016","400 level course","Classics"
"2018-19","2019",201803,"Spring",36306,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",28,0.622222222,7,"2019","300 level course","Asian Studies"
"2016-17","2017",201602,"Spring",31605,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2017","200 level course","Computer & Information Science"
"2013-14","2014",201302,"Winter",24531,"E","I","Judaic Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2014","400 level course","Judaic Studies"
"2016-17","2017",201603,"Winter",22768,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",5,0.138888889,1,"2017","300 level course","Classics"
"2013-14","2014",201303,"Winter",23925,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2014","100 level course","Classics"
"2015-16","2016",201502,"Spring",31586,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",60,1.333333333,15,"2016","300 level course","Computer & Information Science"
"2018-19","2019",201803,"Fall",12770,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"2018","100 level course","Judaic Studies"
"2017-18","2018",201701,"Spring",37029,"I","S","Asian Studies","Self-Support","Graduate","Graduate","1","1","1","500","Doctoral",13,0.416666667,3,"2018","500 level course","Asian Studies"
"2014-15","2015",201402,"Spring",32601,"I","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,2,"2015","600 level course","Asian Studies"
"2017-18","2018",201702,"Winter",23238,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2018","100 level course","Classics"
"2014-15","2016",201404,"Summer",40647,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",20,0.444444444,5,"2015","200 level course","Computer & Information Science"
"2017-18","2018",201702,"Winter",27579,"S","I","Humanities","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",48,1.066666667,12,"2018","400 level course","Humanities Program"
"2016-17","2017",201602,"Spring",30865,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",28,0.622222222,7,"2017","300 level course","Asian Studies"
"2017-18","2018",201702,"Fall",12734,"N","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2017","400 level course","Classics"
"2016-17","2017",201602,"Spring",32573,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","Judaic Studies"
